338.323,3.10125,-10.1561,-3.10357,-0.729289,-3.44338,-6.32552,4.04842,-0.567181,-1.73403,-3.30607,-4.25532,-0.63777
342.671,2.57482,-8.6854,-3.66845,-1.18845,-4.24102,-5.56102,1.78431,1.0857,0.297796,-2.65366,-2.3362,-0.482586
338.532,4.0973,-11.9876,-5.0381,1.25324,-1.91011,-3.44752,0.338367,1.27123,0.892401,-3.619,-2.69002,0.729111
338.872,6.26668,-8.82062,-6.25066,0.685413,-1.28385,-6.80985,-0.398252,0.999976,0.440181,-1.16011,-2.02867,0.669215
334.196,6.40073,-10.3958,-5.57121,1.05377,-1.3365,-6.94541,-1.8207,-1.64246,0.847671,-1.69956,-4.17292,0.645158
334.402,10.9994,-8.25694,-5.3223,-2.67792,1.69833,-3.61833,-4.91925,-2.34958,1.58017,1.10665,-3.45701,-1.47868
322.353,9.51815,-4.86983,-2.54253,-0.143637,3.68827,-4.499,-2.88249,-2.54382,0.310409,-0.0528763,-3.53469,-0.946223
316.212,7.22261,-4.50999,-3.32367,-0.138531,5.09293,-3.20068,3.28979,-2.6249,0.270049,-1.66897,-3.28623,1.50855
319.127,6.31802,-2.42198,-3.51586,-1.08506,3.30375,-5.72072,1.84274,-2.34111,1.53743,-2.02226,-4.11386,2.64356
317.629,4.90835,-2.87984,-3.05083,-3.95232,4.01987,-5.52333,0.0999837,-3.36059,-0.308318,-3.09574,-3.58806,2.05477
321.097,3.78701,0.432774,-2.07767,-0.561016,7.03695,-3.83617,1.76516,-1.18934,1.86139,-1.98492,-4.96992,2.80059
317.515,2.99758,-0.739872,-4.84101,-3.56261,4.08253,-8.05372,-0.817835,-4.67477,-2.89527,-5.05788,-3.8247,1.80864
322.683,6.07317,1.60822,-3.50888,-2.37509,5.98719,-6.11844,1.18852,-0.183466,0.87363,-2.25195,-4.23887,1.91537
